MET1,MET2,MET3,MET4,MET5,MET6,IND_SR,COMM_VAL,ITQ,COLL_SHARE
1,0,0,0,0,0,58.530100612109884,58.83534562875872,1,0.09524027467272438
0,0,1,0,0,0,47.71030164527406,91.56262113448133,1,0.13061884143250907
0,0,0,0,1,0,39.237375845581575,127.75987738611565,1,0.32659395974498884
0,1,0,0,0,0,57.31008289213313,55.447984587844495,1,0.13210362367601397
0,0,1,0,0,0,54.63164420019449,58.431105182673036,1,0.16778583867071067
1,0,0,0,0,0,50.14012309212409,101.6185883187384,1,0.16938794247402578
0,0,1,0,0,0,32.54882723733824,48.86853846760797,1,0.24968360070592346
1,0,0,0,0,0,45.79481752739032,112.10386776687089,1,0.11221996446974629
0,0,1,0,0,0,51.32062371274895,115.5664026551454,1,0.22041366049366914
0,0,0,0,1,0,47.33516751427846,97.84046618607081,0,0.24429873871215135
0,0,0,0,1,0,50.220686009905435,144.72597453190312,1,0.23157973856746422
1,0,0,0,0,0,75.60392414822815,73.0115458886815,1,1.7499763049306366e-4
0,0,0,1,0,0,66.9429616097163,100.71389148975851,1,0.14429771160676638
0,1,0,0,0,0,54.33030887274833,208.89289221861748,0,0.3246764154774825
0,0,0,0,1,0,31.91308140213521,122.34555698985021,0,0.430443758146219
1,0,0,0,0,0,69.79261473920904,147.60190050743591,0,0.24770716728571268
0,0,0,0,0,1,42.96332243364864,90.04000980709806,1,0.2567597989556834
1,0,0,0,0,0,51.71984150152061,66.57140956123995,1,0.09987171560490973
0,0,1,0,0,0,49.107200254816604,144.13670081630892,0,0.1819301411924456
0,0,1,0,0,0,28.247344012380715,94.28435185773729,1,0.18687795588831624
0,0,0,0,0,1,69.90475165471845,55.622248492236395,0,0.37799291577718386
0,0,0,0,1,0,48.628707216354435,45.440078886707546,1,0.17921800993913053
1,0,0,0,0,0,43.2096968086955,132.32324400604534,1,0.17725910531129846
0,0,0,1,0,0,53.4587482697358,117.81966547968382,0,0.19939671448929558
0,0,0,1,0,0,66.69758424359676,47.00722446195037,1,0.06997402532451204
1,0,0,0,0,0,38.29170403563184,130.73314683278798,1,0.209968275085972
0,1,0,0,0,0,44.024704086906304,143.46668111120727,1,0.12366595486630107
0,0,0,1,0,0,55.24973853742262,50.993379395257094,1,0.12062788339044202
0,0,1,0,0,0,58.859927646117015,134.46802738238125,0,0.16491157298868533
0,0,0,0,1,0,60.656697113608985,204.60867259201183,0,0.4250901540456461
1,0,0,0,0,0,35.00768575702521,35.178641455014336,1,0.2529430962055866
0,0,1,0,0,0,38.89815255950479,89.80087178950178,0,0.25186792538731034
0,1,0,0,0,0,41.8129771682456,50.596080558343075,1,0.158843550552172
1,0,0,0,0,0,62.58733631980263,179.8024215258157,0,0.14347690014356107
0,0,1,0,0,0,52.456376441817184,148.41249978337052,0,0.345206155726953
1,0,0,0,0,0,49.8757798830994,84.18458291090316,1,0.21797337178322743
1,0,0,0,0,0,53.50029951052231,65.57395911295073,0,0.18170594805605234
0,0,1,0,0,0,53.99396148229953,40.329091382558566,0,0.23757300062121378
1,0,0,0,0,0,56.386894334351034,96.65654797544006,1,0.14024518724777224
0,0,1,0,0,0,43.05251281408539,78.76031957983419,0,0.3067505913467697
0,0,0,0,1,0,52.96406956829804,70.81519538929325,1,0.12502877335776633
1,0,0,0,0,0,49.51127060634195,120.78192041403197,0,0.22908499677557156
0,0,0,0,0,1,81.96769225055189,58.40446221857206,0,0.24477096281594451
0,1,0,0,0,0,60.86857162694501,14.713405179662523,1,0.11751581660650684
0,0,1,0,0,0,58.87405887653991,64.00070658074995,1,0.2029229815647882
0,0,0,0,1,0,41.82051249105688,131.34430680340105,1,0.20670045860359307
0,0,1,0,0,0,48.37987398225947,113.18821465916935,1,0.20360772146312275
0,1,0,0,0,0,47.45860875542398,145.580620174427,1,0.06545870359208081
0,0,0,0,1,0,61.05170264870885,95.58005144249621,0,0.37691285073512504
1,0,0,0,0,0,66.02280222379238,108.87077122638131,0,0.16353323312868853
1,0,0,0,0,0,79.58299595508471,70.08725084458251,0,0.18304361287478202
0,0,1,0,0,0,65.72968119961617,57.813686938744375,0,0.20605704957731572
0,0,0,1,0,0,56.22743717244042,60.35731078919908,1,0.12651786886600894
1,0,0,0,0,0,41.98555417475553,83.84999725145305,0,0.2327959712021518
0,0,0,0,1,0,44.73597165251954,103.07314928205355,1,0.24767033631447255
1,0,0,0,0,0,54.044919347233545,69.30466409288991,1,0.151353526710602
0,0,1,0,0,0,68.06491984786476,149.66374241010539,0,0.17054133496839038
0,1,0,0,0,0,42.36749221353839,29.181758733116204,1,0.07957070121744346
1,0,0,0,0,0,70.25189557246645,86.96023605871295,0,0.10153000103018446
1,0,0,0,0,0,54.411561311568214,60.99540493327824,1,0.17676494035442517
0,0,1,0,0,0,54.93397839446372,135.75970651910853,1,0.10926317853894277
1,0,0,0,0,0,52.61157894946744,57.28079613262251,1,0.11791837290591614
1,0,0,0,0,0,48.85339134921126,147.35792693182918,1,0.15101503018838372
0,0,1,0,0,0,66.14754330968914,169.52081031556114,0,0.19326889360584715
1,0,0,0,0,0,50.60502689415644,60.080992219362834,1,0.17312337807205783
0,0,1,0,0,0,40.539616881716555,204.39636618143658,0,0.2812591993574602
0,0,0,1,0,0,49.61837308113938,94.91593860478724,1,0.12476099433628421
0,0,1,0,0,0,57.76499132797125,98.6824717591627,0,0.25763129241534766
0,0,0,0,1,0,39.0235198816937,68.26098268459523,1,0.2302924889906577
0,0,1,0,0,0,78.4242517254331,58.96715979202447,0,0.16601312234691573
0,0,1,0,0,0,50.07711006669463,57.802310943075305,1,0.14739716824442453
0,0,0,0,0,1,46.28028530340031,118.60454605937329,1,0.2320673360570824
0,0,0,1,0,0,39.444345367471875,148.13733748466854,0,0.25827309140895194
0,1,0,0,0,0,61.75552427122541,93.48599965155694,1,0.11089215961251093
1,0,0,0,0,0,53.86569979647564,43.60214567275571,1,0.11346934417869502
0,0,0,0,0,1,53.56960942060507,48.759869425556765,1,0.3022283980745457
0,0,0,0,1,0,55.084362611667636,245.742237398935,0,0.3498754222617406
0,0,0,1,0,0,45.80444225184745,82.19907707289835,1,0.2813099669353811
1,0,0,0,0,0,45.356166444711995,70.05298005752181,0,0.15675006874496442
0,0,0,1,0,0,51.870187703571524,72.11899064238528,1,0.12860621138939377
0,0,0,0,1,0,36.37081806608072,39.29346768027668,1,0.25311624230227636
0,1,0,0,0,0,41.90100874285976,89.4813118167942,0,0.11946059601706911
0,0,0,1,0,0,68.83062190610856,169.11363987187286,0,0.2852485831564027
0,0,0,0,1,0,50.91824233113202,108.98138741945031,1,0.26881104390056704
0,0,0,1,0,0,60.21245222434104,40.15119549255033,1,0.17155102195950298
0,0,0,0,0,1,53.79942551628745,110.0356157969139,0,0.38263911330498906
0,0,0,0,1,0,64.00717192163835,80.8087361747343,1,0.11596607733014147
0,0,1,0,0,0,60.325524937393126,17.77313002503064,0,0.2549735729025649
0,0,0,0,1,0,54.72742479287413,73.4743493317188,1,0.2320152050371959
0,0,1,0,0,0,56.73220599876595,81.2870571550456,1,0.17209691807000976
1,0,0,0,0,0,39.939040285442026,143.22215893592883,0,0.2679371271072688
0,0,0,1,0,0,48.16361652021796,97.7578488151814,1,0.27586935892285086
1,0,0,0,0,0,71.44151343912478,72.98390827684989,0,0.11948682998653799
0,0,1,0,0,0,47.20761356495115,52.0073283998882,1,0.13592857653083645
1,0,0,0,0,0,42.94391172882522,55.38739599717074,1,0.15324692249740368
0,0,1,0,0,0,66.12126197184995,18.838896535052108,0,0.25537024928267227
0,0,0,0,0,1,56.06318800468161,33.0395067563643,1,0.20706899095085737
0,0,0,0,0,1,38.3263024758881,168.72593997756616,0,0.43083805269705944
0,1,0,0,0,0,46.62531563042988,87.00616661749349,1,0.06564123831906243
0,0,1,0,0,0,56.03398703883645,80.62087884216399,0,0.2872846804734806
0,0,1,0,0,0,66.60283194921134,150.35219314154136,0,0.2266698946235138
1,0,0,0,0,0,53.317776192996625,40.581134046794894,0,0.14945048568420358
0,0,0,0,1,0,42.81480669215909,74.64526325816746,0,0.34669114258827505
0,1,0,0,0,0,73.90018742818651,176.14865716864875,0,0.19560494376986648
0,0,1,0,0,0,61.12992526540193,100.58430692085423,0,0.1923118583453452
0,0,0,0,0,1,61.67052070932561,90.148093757059,1,0.18580873165450107
0,1,0,0,0,0,59.901996920752424,79.97390599741733,0,0.22198640921803686
1,0,0,0,0,0,64.03767994266596,89.45286542430009,1,0.08580088537293526
0,0,0,1,0,0,54.415369055404604,174.24105258726559,1,0.18463836293062239
0,0,1,0,0,0,45.61195614761451,196.30355917170323,1,0.26388109396595527
0,0,1,0,0,0,39.896455361101665,42.70326450174713,1,0.18843287621598243
1,0,0,0,0,0,74.36277583108189,121.79512871560121,0,0.1681653860310148
0,0,0,0,1,0,37.91797710509118,88.0818075579311,0,0.2764507101579615
1,0,0,0,0,0,68.47509133713106,183.61677802193722,0,0.18403007142344746
0,0,1,0,0,0,56.97104621965573,62.52547900195908,1,0.13860781922827592
1,0,0,0,0,0,44.006124226967984,129.17134136496915,1,0.2268271581637793
1,0,0,0,0,0,60.0284506211264,59.3565109068595,1,0.0886137759864762
0,0,1,0,0,0,70.53446019052198,72.40334849738692,1,0.13114098023308754
0,0,1,0,0,0,71.87797937701102,26.799045495348956,0,0.23569751573714628
0,0,0,0,0,1,51.00880390998186,39.407735438914635,1,0.26898946337401414
0,0,1,0,0,0,79.83411076782568,168.91864413973587,0,0.15293256176612058
1,0,0,0,0,0,68.66781784948614,62.5362258601798,0,0.12825964893357347
0,1,0,0,0,0,45.873916037689725,85.84781821315347,1,0.13965143153177237
0,0,1,0,0,0,58.24262369576888,31.529947465942357,1,0.04547884261257728
0,0,1,0,0,0,51.59569454712164,156.26498471232478,1,0.109731055406877
0,0,1,0,0,0,76.49689216678965,129.01369275745952,0,0.22545916733870416
0,0,1,0,0,0,58.12472868457592,120.95829173924022,1,0.14265307116972067
0,1,0,0,0,0,72.14014919875078,90.18746951557618,0,0.07658162683836602
0,1,0,0,0,0,44.96984044014562,65.90909721699464,0,0.16677561772046
1,0,0,0,0,0,42.55955634466199,58.69661109852604,0,0.24972783183177497
1,0,0,0,0,0,51.09777709437539,117.25678201733352,1,0.1440321520073126
0,0,0,0,1,0,42.82587216468428,150.49720290344777,1,0.28666133076851386
0,0,0,0,1,0,55.595634510442906,97.65810772015647,1,0.24569054299461188
0,0,1,0,0,0,75.54874709529159,84.72040855096554,0,0.13327078062496486
0,0,0,0,1,0,56.56252536655442,44.82835217030814,1,0.15993455053963082
0,0,1,0,0,0,60.19644433835679,55.70425288615483,1,0.1294409727197221
1,0,0,0,0,0,74.97095010897536,37.15230790938123,0,0.22066785248616966
0,1,0,0,0,0,37.58486841016465,71.49733207066475,1,0.12112244002236236
1,0,0,0,0,0,52.13027941935198,92.86578893202264,1,0.18057189124127423
1,0,0,0,0,0,68.43504431129271,92.36505180488322,0,0.21383901161366248
0,0,1,0,0,0,61.64278563654025,85.24883615483232,1,0.18307552665138452
0,0,0,0,1,0,58.71113117942044,232.73881187517412,0,0.2697645496484925
0,0,0,0,1,0,38.720899200774234,163.40652629057305,0,0.3193616358495251
0,0,1,0,0,0,70.40559076273433,86.43059396333415,0,0.18704344765883404
0,0,1,0,0,0,46.40904926622829,60.889439432029135,1,0.17091927732185833
0,0,0,0,1,0,67.70673868145907,70.18637989910354,0,0.2773782183851646
0,0,0,0,1,0,45.07012356078691,83.93466321181131,1,0.1119463904961352
0,0,1,0,0,0,58.17564374041725,166.0360256614866,0,0.2620065167877355
0,0,0,0,1,0,44.05104224056006,212.29464983719848,1,0.20583712260372733
0,0,1,0,0,0,64.59906273130306,112.87140027331637,0,0.2687020916805262
0,0,1,0,0,0,49.74805864368588,90.15325149101115,1,0.13246557021288907
0,0,0,0,1,0,38.83749987090524,95.60624425615067,1,0.2027193847869669
0,0,1,0,0,0,44.08244075769317,104.5632324115506,0,0.3450094641412346
0,0,0,1,0,0,39.858247942625866,65.22181100552642,1,0.23942259922656467
0,0,1,0,0,0,64.60397361220905,78.90122096485393,0,0.2171568629280602
0,0,0,0,0,1,55.783408943518964,32.26104953863894,1,0.21693210046960323
0,0,1,0,0,0,40.03112420671222,65.35761433105303,1,0.11441701282255501
0,0,0,0,1,0,68.349363347567,106.05200905283272,0,0.26920503529403905
1,0,0,0,0,0,50.9719761799331,125.40259708083462,0,0.18947646772892332
0,1,0,0,0,0,43.19583660768315,100.06718355428161,0,0.2872201367338424
1,0,0,0,0,0,55.10384967782641,172.21853124988536,0,0.19891062187109282
0,1,0,0,0,0,41.607985620934,154.7537092242631,0,0.18699387385603328
0,0,0,1,0,0,46.70427065472248,146.12797490865046,0,0.3484489452911649
0,0,1,0,0,0,56.73916329088894,45.277840567988235,0,0.15586898609237967
0,0,0,0,1,0,43.84011810827585,73.60179171490957,0,0.28399933181255543
0,0,1,0,0,0,56.328455468056305,150.32415096758774,0,0.1908933771891222
1,0,0,0,0,0,41.33081765401461,163.96569895441223,1,0.1894851391821703
1,0,0,0,0,0,67.23756631180765,80.19263546897554,0,0.2531388007770455
0,0,0,0,0,1,61.92851837053399,106.05251746725536,0,0.37462356801019986
0,1,0,0,0,0,61.723410683032974,67.1433657877363,0,0.08429973309726542
0,0,1,0,0,0,67.38714338400304,128.38131850251668,0,0.21454079597997255
0,0,0,1,0,0,54.94962874626184,81.61936753209756,1,0.1982362099978309
0,0,0,0,1,0,63.257667565794804,137.59850141019984,0,0.2522455742558605
0,0,0,0,1,0,59.85780037405646,75.00868167372711,1,0.14815569437700662
0,0,0,1,0,0,48.70649748974114,111.48645471522919,0,0.283492107695533
0,0,0,0,1,0,47.58820559587393,64.12433283313052,1,0.2124853062889398
0,0,1,0,0,0,76.49182769530968,67.87688761446486,0,0.13905493410099046
0,0,0,1,0,0,49.15925060743416,89.53162415745282,1,0.22055767323245964
0,0,1,0,0,0,37.48832737958756,74.04338901272679,1,0.11522739245706975
1,0,0,0,0,0,45.93976187121274,85.23135455591861,0,0.26736353153380454
0,0,0,0,1,0,61.665125741399564,85.21023051854559,1,0.25831010832374385
1,0,0,0,0,0,55.26456239117222,108.73710220661704,0,0.2044027409039408
0,0,0,1,0,0,41.714407053991955,127.23204426231787,1,0.23751568610532472
0,0,1,0,0,0,52.75686804136767,110.01309435138697,1,0.13146252810640197
0,0,1,0,0,0,69.70471038045407,63.85303458245388,0,0.14247925834287473
0,0,0,0,0,1,57.7846859839229,114.12080154424315,0,0.3902051373182612
0,0,0,0,1,0,47.16408350284364,86.48920114803866,1,0.23102256102077906
1,0,0,0,0,0,54.650269126996754,146.4644307074408,0,0.3094825924571256
0,1,0,0,0,0,36.33240575701981,119.25888095134809,0,0.32200592839519004
0,0,0,0,1,0,54.43130721716556,162.58336495783695,1,0.19737322370328972
0,0,1,0,0,0,63.18967855333082,157.31400971474937,1,0.09773600662103667
1,0,0,0,0,0,51.24037133651904,114.34984513122849,1,0.21370542592151884
0,0,0,0,1,0,46.3392739134064,94.44283940367129,0,0.2863544726018485
0,0,1,0,0,0,47.08359144083168,55.630524716655586,1,0.2213294311616307
0,0,0,0,1,0,40.53106165727305,73.0284015880528,0,0.40896012932807735
0,1,0,0,0,0,37.04402784365758,132.73142618420843,0,0.22307407474259147
0,0,1,0,0,0,63.18180523170699,41.01972078401241,1,0.13179511747659065
1,0,0,0,0,0,62.883550201073476,134.57373680569395,0,0.18309795193782055
0,0,0,0,1,0,13.79568867719315,101.58832964483554,1,0.31695967756673993
1,0,0,0,0,0,48.60713769827198,86.30686759597963,1,0.14196419804474517
0,0,0,1,0,0,46.63756075358436,65.5780396695002,1,0.1106782229826311
0,0,0,1,0,0,29.673528594962264,108.63432372746865,1,0.17051829194891635
0,1,0,0,0,0,60.17539827305829,90.01169570579206,1,0.19311962801580826
0,0,1,0,0,0,75.88653858288082,65.87755639028991,0,0.18365495495690312
1,0,0,0,0,0,31.254909149024662,67.0014745289331,1,0.20864728467112856
0,0,0,0,1,0,29.89347551767942,148.33201342994346,1,0.2914190959801223
0,0,0,0,1,0,50.8375221535427,101.88573771103441,0,0.22843980412188847
0,1,0,0,0,0,60.65164182225129,170.46135304004406,0,0.19153367887453032
0,0,0,1,0,0,47.567330502441756,39.655970542330024,0,0.25105844746828765
0,0,0,0,1,0,32.333281090297234,218.72867102574008,1,0.3570635110462477
0,0,1,0,0,0,64.51142883206825,48.08954907342269,1,0.1252302801399097
0,0,1,0,0,0,53.18087356807406,43.30856059346832,1,0.17085533141998382
1,0,0,0,0,0,39.04595313216207,120.16005795450053,1,0.16303818369944875
0,0,0,0,1,0,53.01698783534054,75.95333357658306,1,0.17619132564616216
0,0,0,0,1,0,50.21307332168572,48.47663333751163,1,0.20777420100353822
0,0,0,0,1,0,33.80177804255735,48.41032700895454,1,0.1866306339577865
0,0,0,0,1,0,53.04336202267101,80.25583885273454,1,0.2089444902726286
0,0,0,0,1,0,56.45586248541631,57.899683805193774,1,0.18232786930910883
0,0,0,0,0,1,36.4058658265358,172.25542227000037,0,0.36829066446031306
0,0,1,0,0,0,50.36663776185774,100.13555193052441,0,0.22283174416775228
0,1,0,0,0,0,63.14571017456249,88.49430413050948,1,0.13861462051430468
0,0,1,0,0,0,37.92755221982039,93.19371132257565,0,0.28515111703829366
0,0,1,0,0,0,49.3570185379424,41.79722973188082,0,0.2335045629669743
0,0,0,0,1,0,53.68632548842537,118.2291959466182,0,0.35490015797789726
0,1,0,0,0,0,37.621246135906866,148.66847576133975,1,0.09971910227617185
0,0,0,0,1,0,51.26719293668014,82.7038041849758,1,0.24931824614017106
0,0,1,0,0,0,49.343279212386875,109.17622647282712,1,0.07128387055336957
0,0,0,0,1,0,54.40962877755878,97.97558676950274,1,0.2662552961599059
0,0,1,0,0,0,41.90555225638484,58.30470417268357,1,0.1863141308932321
1,0,0,0,0,0,59.15231902459618,243.16844201275086,0,0.3264162619246132
0,1,0,0,0,0,46.215659303470005,64.15014140470497,1,0.12992946974480524
0,0,0,0,1,0,38.0223505510763,166.13307066500613,0,0.4401857856309275
0,0,0,0,0,1,69.80042506031006,40.84681683589564,0,0.3739350886078106
1,0,0,0,0,0,57.32769668303246,83.74628109944489,1,0.19617515810785507
0,0,0,0,0,1,46.24076910883746,64.06560405708814,1,0.2419008496867577
0,0,1,0,0,0,49.96726304641471,37.37656679896415,1,0.0732264700714129
0,0,1,0,0,0,45.535058453266544,215.11500292039304,0,0.29043603911818744
0,0,1,0,0,0,58.90475171165372,80.99620149145056,0,0.3078772568940113
1,0,0,0,0,0,39.33126165343071,214.34138094477606,0,0.23037151084350058
0,0,1,0,0,0,45.2659524188263,86.31775849986747,1,0.0967206021589335
0,0,0,0,1,0,53.29607285829358,188.41475798997064,1,0.15629326402249558
0,0,1,0,0,0,31.237058727842427,139.11437396574593,0,0.19615055871776707
0,0,1,0,0,0,38.71293863070646,199.207541843019,0,0.3654045847238909
0,0,1,0,0,0,45.03734763332473,93.37530279078234,1,0.12762091724847727
0,0,1,0,0,0,52.20409051437963,86.06287170557025,0,0.16623443725968282
0,0,1,0,0,0,46.05119868144357,117.89015581144339,1,0.1535578016349114
0,0,1,0,0,0,54.9758791640993,69.9859976064023,1,0.20365785125280583
1,0,0,0,0,0,67.2089990608606,51.880850112805355,0,0.2339012262125176
0,0,0,0,1,0,49.547758582414424,154.8564862925538,1,0.25691565816252276
0,0,0,1,0,0,58.10328142711404,128.52255106320317,0,0.19634693405906836
0,0,1,0,0,0,63.0796507623023,100.09072760344418,0,0.24441463100328106
1,0,0,0,0,0,63.09943811470937,38.27931429106919,0,0.21588544377043165
0,0,0,0,1,0,34.377746659330505,149.42809100157248,1,0.2512677898630582
0,1,0,0,0,0,43.913482307330234,103.07086624560263,1,0.19940239076015473
1,0,0,0,0,0,51.625704575274526,101.87267686056116,0,0.16120780786311978
0,0,0,0,1,0,62.94597522094696,42.647382081653326,1,0.12247791358290437
1,0,0,0,0,0,33.94350788771876,103.12136057281279,0,0.30409825385142203
0,0,1,0,0,0,39.24849371217005,128.74109126827761,1,0.23319689280084577
0,0,1,0,0,0,52.76855034710075,94.18247261998968,0,0.28177639547651123
0,0,1,0,0,0,38.59414267550006,106.61132350197776,1,0.18048327568295702
1,0,0,0,0,0,59.44006413613617,111.93090263019998,1,0.20759298716175315
1,0,0,0,0,0,40.314073688853256,56.74680526486082,1,0.13393790305467568
0,0,0,0,1,0,40.863022367743966,73.04289534858582,1,0.230659033644706
0,0,0,0,0,1,52.23871023309097,40.86316309136373,1,0.12002711636071253
0,0,0,0,0,1,56.03441666443967,253.09345518020677,0,0.4738587008198497
0,0,1,0,0,0,35.39172920198985,105.39152390460285,1,0.19594762431233656
0,0,1,0,0,0,54.36045492943341,68.47997899751181,1,0.16488373493685612
1,0,0,0,0,0,68.43725429909952,164.75841393523396,0,0.17639193733486463
0,0,1,0,0,0,45.637956471041015,76.75248047624278,1,0.08861300523866528
0,0,0,1,0,0,40.376419205991354,210.97471161614317,1,0.312273839836386
0,0,0,0,1,0,44.569369280986045,59.6442842338042,1,0.15377465269679172
0,1,0,0,0,0,49.80962667652044,129.27508180980362,1,0.09472693040798909
0,0,1,0,0,0,73.87937159819084,128.9300497183394,1,0.12448720955479523
0,0,1,0,0,0,52.48061844192938,116.85070879197275,1,0.11324388704310784
0,0,1,0,0,0,41.34034788344489,166.82952226346148,0,0.2771381715190779
0,0,0,0,1,0,37.89793080601543,40.53638703799447,1,0.20188003649233818
0,0,0,0,1,0,61.31170538182551,120.77768126416801,0,0.23506258856077178
0,0,1,0,0,0,42.687080156859366,203.9032646023242,0,0.2223411476680123
0,0,0,0,1,0,47.72398319538962,79.17155607716425,1,0.22545985314491163
0,0,0,1,0,0,58.529185883832014,133.6573254678982,1,0.2055208747009248
0,0,0,1,0,0,57.344933869556634,65.75045944099193,0,0.21547873442571178
0,0,0,0,1,0,51.769128275136055,67.17144113370436,1,0.2720885126411531
1,0,0,0,0,0,67.0701943949587,76.93448752627876,1,0.08167311583737774
0,1,0,0,0,0,63.328748683014034,97.96395239586846,0,0.2653113477714313
0,0,0,0,1,0,31.811306339569263,212.279467221979,0,0.34320996790491665
0,1,0,0,0,0,61.924248852522354,108.2261344591374,1,0.0929675228747955
0,0,1,0,0,0,51.77717367689142,160.939267520845,0,0.1851016823068862
0,0,0,0,1,0,63.08091686529149,123.32598214256583,0,0.3156613081055804
1,0,0,0,0,0,56.95472287561532,107.77833263824215,1,0.13809446997908276
1,0,0,0,0,0,55.279445118077994,159.73849648429163,1,0.14129980996159808
1,0,0,0,0,0,28.365038187615077,180.9103998003128,1,0.19245717586550748
0,0,1,0,0,0,47.95929035152296,54.53459448648402,1,0.21131440134440077
0,0,0,0,1,0,42.434570871493676,131.50893844589623,1,0.32210068025565664
0,0,0,1,0,0,53.49927387239733,120.34185237804677,1,0.2539480645976915
0,1,0,0,0,0,59.383571500187536,42.106690765615376,1,0.15958703979861574
0,0,0,0,1,0,47.41528494420913,168.91360631526666,1,0.1900291528028217
0,1,0,0,0,0,51.429904267817214,47.60695146255934,1,0.0415766705588583
0,1,0,0,0,0,44.9943526466234,50.9902038529911,1,0.22039540064949864
0,0,1,0,0,0,35.05321728609181,156.18110218850126,0,0.21391855563384585
0,0,0,0,1,0,50.958166354537404,80.54368865884496,0,0.3700602643544079
0,0,0,0,1,0,50.59243121930833,180.66102694365188,0,0.3959091568174845
0,1,0,0,0,0,54.103760653156776,70.74441991832424,1,0.10606365258658203
0,0,0,0,1,0,63.583684746288164,50.339734956454876,1,0.256683589083594
0,0,1,0,0,0,65.51730375897499,132.8714686947869,0,0.16684987014861288
0,1,0,0,0,0,70.86102115448678,165.34902807548278,0,0.18942940672960837
0,0,0,0,0,1,58.77017398943677,85.97398999320724,1,0.28735750208573335
0,0,0,0,0,1,56.00798920435992,69.88190170544767,1,0.1731229800323828
1,0,0,0,0,0,62.108200502273,143.17481113592544,1,0.1346315238083062
0,0,1,0,0,0,53.89006562932002,79.80373170458157,1,0.1897290190937419
0,0,0,0,1,0,54.96836233214211,117.00025184584558,0,0.2691191410882002
0,0,0,0,0,1,42.535989440466324,122.04691497273916,0,0.33261878854100474
0,0,1,0,0,0,57.26808318358974,85.32145114796592,0,0.20483414238052572
0,0,1,0,0,0,39.44049475309307,92.45336054958594,1,0.12396121972022524
1,0,0,0,0,0,62.7874476011328,55.51600612238684,1,0.0450423736534457
0,0,1,0,0,0,43.402041389652396,115.08132129830487,1,0.12511112393619955
0,0,1,0,0,0,51.44091797178629,42.805407556926454,1,0.23844211588185993
0,0,0,1,0,0,44.014375884629736,48.24003168844015,1,0.1680695540866565
0,0,0,0,1,0,44.89593157763947,63.43672534349932,1,0.20733698441398468
0,0,0,0,0,1,74.86247399557952,65.72407831931172,0,0.2563100879125908
0,0,0,0,0,1,63.022411101312144,51.14391394047096,1,0.2525842269250201
0,0,1,0,0,0,36.01833825940194,98.09104665454457,1,0.237924165544112
1,0,0,0,0,0,48.27494782155854,60.49793994301038,1,0.10073402878429717
0,0,0,0,1,0,58.66333509274189,164.14433177136144,0,0.2953757072470775
0,0,0,1,0,0,63.46090140326414,108.0004604724658,0,0.16687216980672676
0,0,0,0,0,1,62.807042385943014,57.82709339899826,0,0.3551306143088054
0,1,0,0,0,0,56.43867001217009,98.62579224899136,0,0.20213189205237725
0,0,0,0,0,1,32.03918250936048,45.485942179934185,1,0.26254163876628106
0,0,1,0,0,0,52.67269281430291,109.94727295311233,0,0.16010444468860907
0,0,1,0,0,0,42.7862798217741,64.10770370680817,1,0.1550895035057121
0,0,0,0,1,0,55.1251966072215,146.8064091131866,0,0.32424550315286516
0,0,0,0,1,0,58.97033558161412,104.04469198130562,0,0.28047131227323435
0,0,0,1,0,0,41.34486575024593,44.28716202690037,1,0.15984205391804307
0,1,0,0,0,0,47.84666250325985,46.7666469660838,1,0.19837514014715538
0,1,0,0,0,0,70.15431598430557,91.33464022985859,0,0.16257606903430918
0,0,1,0,0,0,40.387568948900054,106.51609264971441,0,0.32941967686862045
1,0,0,0,0,0,51.671669039156775,56.07938188749455,1,0.18004702248164894
0,0,0,1,0,0,55.94618308228624,90.085565656575,0,0.35877904954360396
0,0,0,1,0,0,35.740799482540915,122.7932277987663,1,0.24841757769762024
0,1,0,0,0,0,45.34090079571823,125.66233381366246,1,0.08706431717337859
0,0,0,1,0,0,40.17431514491724,79.85902023298844,1,0.09348338172879264
1,0,0,0,0,0,47.14380077410924,102.2754511240725,0,0.19555111165614464
0,0,0,1,0,0,61.10001944578458,102.25616726923519,1,0.11507081389842179
0,0,1,0,0,0,59.964973267292045,110.69028732494523,0,0.1661636003243509
1,0,0,0,0,0,55.665099762924505,104.63568222824227,0,0.14903944539680808
0,0,0,0,1,0,57.99188273622925,75.7679622153486,0,0.23886683950954923
0,0,0,1,0,0,18.70314681265752,157.22651756614687,1,0.2326503615853984
0,1,0,0,0,0,46.01800323793373,211.46294061813185,0,0.17333075854238086
0,0,0,1,0,0,38.64923090083462,162.11867271151343,0,0.33018684159853373
1,0,0,0,0,0,50.53549129384135,55.44253359026491,1,0.09555450340887656
0,0,0,0,1,0,41.501876124121914,59.097819499155065,1,0.22912547723916996
0,0,1,0,0,0,53.814559838988274,64.70270815410898,1,0.1645966600536623
0,0,1,0,0,0,41.025727528413775,103.8779098684939,1,0.17213113721099577
0,1,0,0,0,0,59.731545451658775,114.89886550715022,0,0.1286510398808851
0,0,1,0,0,0,47.52482646637757,76.19168361310533,1,0.10982229936379742
0,0,1,0,0,0,66.91058008815504,145.04290805123597,1,0.23609071798344722
0,0,1,0,0,0,64.88053730313119,83.4465477676831,1,0.07081186541107756
1,0,0,0,0,0,34.613007468738985,60.79970659093363,1,0.2597145661686383
0,0,1,0,0,0,74.76051209552104,29.065727149689906,1,0.1727340775477504
